collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
608,Knight of Malice,{1}{B},2.0,Creature — Human Knight,uncommon,B,B,"First strike (This creature deals combat damage before creatures without first strike.)
Hexproof from white (This creature can't be the target of white spells or abilities your opponents control.)
This creature gets +1/+0 as long as any player controls a white permanent.",2,2,,"Hexproof from, Hexproof, First strike",Foundations,2024-11-15,https://scryfall.com/card/fdn/608/knight-of-malice?utm_source=api
609,Midnight Reaper,{2}{B},3.0,Creature — Zombie Knight,rare,B,B,"Whenever a nontoken creature you control dies, this creature deals 1 damage to you and you draw a card.",3,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/609/midnight-reaper?utm_source=api
610,Myojin of Night's Reach,{5}{B}{B}{B},8.0,Legendary Creature — Spirit,rare,B,B,"Myojin of Night's Reach enters with a divinity counter on it if you cast it from your hand.
Myojin of Night's Reach has indestructible as long as it has a divinity counter on it.
Remove a divinity counter from Myojin of Night's Reach: Each opponent discards their hand.",5,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/610/myojin-of-nights-reach?utm_source=api
611,Nullpriest of Oblivion,{1}{B},2.0,Creature — Vampire Cleric,rare,B,B,"Kicker {3}{B} (You may pay an additional {3}{B} as you cast this spell.)
Lifelink
Menace (This creature can't be blocked except by two or more creatures.)
When this creature enters, if it was kicked, return target creature card from your graveyard to the battlefield.",2,1,,"Lifelink, Menace, Kicker",Foundations,2024-11-15,https://scryfall.com/card/fdn/611/nullpriest-of-oblivion?utm_source=api
612,Pulse Tracker,{B},1.0,Creature — Vampire Rogue,common,B,B,"Whenever this creature attacks, each opponent loses 1 life.",1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/612/pulse-tracker?utm_source=api
613,Sanguine Indulgence,{3}{B},4.0,Sorcery,common,B,B,"This spell costs {3} less to cast if you've gained 3 or more life this turn.
Return up to two target creature cards from your graveyard to your hand.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/613/sanguine-indulgence?utm_source=api
614,Tribute to Hunger,{2}{B},3.0,Instant,uncommon,B,B,Target opponent sacrifices a creature of their choice. You gain life equal to that creature's toughness.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/614/tribute-to-hunger?utm_source=api
615,Vampiric Rites,{B},1.0,Enchantment,uncommon,B,B,"{1}{B}, Sacrifice a creature: You gain 1 life and draw a card.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/615/vampiric-rites?utm_source=api
616,Vile Entomber,{2}{B}{B},4.0,Creature — Zombie Warlock,uncommon,B,B,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
When this creature enters, search your library for a card, put that card into your graveyard, then shuffle.",2,2,,Deathtouch,Foundations,2024-11-15,https://scryfall.com/card/fdn/616/vile-entomber?utm_source=api
617,Wishclaw Talisman,{1}{B},2.0,Artifact,rare,B,B,"This artifact enters with three wish counters on it.
{1}, {T}, Remove a wish counter from this artifact: Search your library for a card, put it into your hand, then shuffle. An opponent gains control of this artifact. Activate only during your turn.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/617/wishclaw-talisman?utm_source=api
618,Ball Lightning,{R}{R}{R},3.0,Creature — Elemental,rare,R,R,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Haste (This creature can attack and {T} as soon as it comes under your control.)
At the beginning of the end step, sacrifice this creature.",6,1,,"Haste, Trample",Foundations,2024-11-15,https://scryfall.com/card/fdn/618/ball-lightning?utm_source=api
619,Bolt Bend,{3}{R},4.0,Instant,uncommon,R,R,"This spell costs {3} less to cast if you control a creature with power 4 or greater.
Change the target of target spell or ability with a single target.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/619/bolt-bend?utm_source=api
620,Crash Through,{R},1.0,Sorcery,common,R,R,"Creatures you control gain trample until end of turn. (Each of those creatures can deal excess combat damage to the player or planeswalker it's attacking.)
Draw a card.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/620/crash-through?utm_source=api
621,Dragon Mage,{5}{R}{R},7.0,Creature — Dragon Wizard,uncommon,R,R,"Flying
Whenever this creature deals combat damage to a player, each player discards their hand, then draws seven cards.",5,5,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/621/dragon-mage?utm_source=api
622,Dragonmaster Outcast,{R},1.0,Creature — Human Shaman,mythic,R,R,"At the beginning of your upkeep, if you control six or more lands, create a 5/5 red Dragon creature token with flying.",1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/622/dragonmaster-outcast?utm_source=api
623,Ghitu Lavarunner,{R},1.0,Creature — Human Wizard,common,R,R,"As long as there are two or more instant and/or sorcery cards in your graveyard, this creature gets +1/+0 and has haste. (It can attack and {T} as soon as it comes under your control.)",1,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/623/ghitu-lavarunner?utm_source=api
624,Giant Cindermaw,{2}{R},3.0,Creature — Dinosaur Beast,uncommon,R,R,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Players can't gain life.",4,3,,Trample,Foundations,2024-11-15,https://scryfall.com/card/fdn/624/giant-cindermaw?utm_source=api
625,Harmless Offering,{2}{R},3.0,Sorcery,rare,R,R,Target opponent gains control of target permanent you control.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/625/harmless-offering?utm_source=api
626,Hoarding Dragon,{3}{R}{R},5.0,Creature — Dragon,uncommon,R,R,"Flying
When this creature enters, you may search your library for an artifact card, exile it, then shuffle.
When this creature dies, you may put the exiled card into its owner's hand.",4,4,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/626/hoarding-dragon?utm_source=api
627,"Lathliss, Dragon Queen",{4}{R}{R},6.0,Legendary Creature — Dragon,rare,R,R,"Flying
Whenever another nontoken Dragon you control enters, create a 5/5 red Dragon creature token with flying.
{1}{R}: Dragons you control get +1/+0 until end of turn.",6,6,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/627/lathliss-dragon-queen?utm_source=api
628,Mindsparker,{1}{R}{R},3.0,Creature — Elemental,uncommon,R,R,"First strike (This creature deals combat damage before creatures without first strike.)
Whenever an opponent casts a white or blue instant or sorcery spell, this creature deals 2 damage to that player.",3,2,,First strike,Foundations,2024-11-15,https://scryfall.com/card/fdn/628/mindsparker?utm_source=api
629,Obliterating Bolt,{1}{R},2.0,Sorcery,uncommon,R,R,"Obliterating Bolt deals 4 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/629/obliterating-bolt?utm_source=api
630,Ravenous Giant,{2}{R}{R},4.0,Creature — Giant,uncommon,R,R,"At the beginning of your upkeep, this creature deals 1 damage to you.",5,5,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/630/ravenous-giant?utm_source=api
631,Redcap Gutter-Dweller,{2}{R}{R},4.0,Creature — Goblin Warrior,rare,R,R,"Menace
When this creature enters, create two 1/1 black Rat creature tokens with ""This token can't block.""
At the beginning of your upkeep, you may sacrifice another creature. If you do, put a +1/+1 counter on this creature and exile the top card of your library. You may play that card this turn.",3,3,,Menace,Foundations,2024-11-15,https://scryfall.com/card/fdn/631/redcap-gutter-dweller?utm_source=api
632,Stromkirk Noble,{R},1.0,Creature — Vampire Noble,rare,R,R,"This creature can't be blocked by Humans.
Whenever this creature deals combat damage to a player, put a +1/+1 counter on it.",1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/632/stromkirk-noble?utm_source=api
633,Taurean Mauler,{2}{R},3.0,Creature — Shapeshifter,rare,R,R,"Changeling (This card is every creature type.)
Whenever an opponent casts a spell, you may put a +1/+1 counter on this creature.",2,2,,Changeling,Foundations,2024-11-15,https://scryfall.com/card/fdn/633/taurean-mauler?utm_source=api
634,Viashino Pyromancer,{1}{R},2.0,Creature — Lizard Wizard,common,R,R,"When this creature enters, it deals 2 damage to target player or planeswalker.",2,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/634/viashino-pyromancer?utm_source=api
635,Circuitous Route,{3}{G},4.0,Sorcery,uncommon,G,G,"Search your library for up to two basic land cards and/or Gate cards, put them onto the battlefield tapped, then shuffle.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/635/circuitous-route?utm_source=api
636,Fierce Empath,{2}{G},3.0,Creature — Elf,common,G,G,"When this creature enters, you may search your library for a creature card with mana value 6 or greater, reveal it, put it into your hand, then shuffle.",1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/636/fierce-empath?utm_source=api
637,"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,uncommon,G,G,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",1,3,,Deathtouch,Foundations,2024-11-15,https://scryfall.com/card/fdn/637/fynn-the-fangbearer?utm_source=api
638,Gnarlback Rhino,{2}{G}{G},4.0,Creature — Rhino,uncommon,G,G,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Whenever you cast a spell that targets this creature, draw a card.",4,4,,Trample,Foundations,2024-11-15,https://scryfall.com/card/fdn/638/gnarlback-rhino?utm_source=api
639,Heroes' Bane,{3}{G}{G},5.0,Creature — Hydra,rare,G,G,"This creature enters with four +1/+1 counters on it.
{2}{G}{G}: Put X +1/+1 counters on this creature, where X is its power.",0,0,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/639/heroes-bane?utm_source=api
640,Mold Adder,{G},1.0,Creature — Fungus Snake,uncommon,G,G,"Whenever an opponent casts a blue or black spell, you may put a +1/+1 counter on this creature.",1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/640/mold-adder?utm_source=api
641,Ordeal of Nylea,{1}{G},2.0,Enchantment — Aura,uncommon,G,G,"Enchant creature
Whenever enchanted creature attacks, put a +1/+1 counter on it. Then if it has three or more +1/+1 counters on it, sacrifice this Aura.
When you sacrifice this Aura, search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",,,,Enchant,Foundations,2024-11-15,https://scryfall.com/card/fdn/641/ordeal-of-nylea?utm_source=api
642,Predator Ooze,{G}{G}{G},3.0,Creature — Ooze,rare,G,G,"Indestructible (Damage and effects that say ""destroy"" don't destroy this creature.)
Whenever this creature attacks, put a +1/+1 counter on it.
Whenever a creature dealt damage by this creature this turn dies, put a +1/+1 counter on this creature.",1,1,,Indestructible,Foundations,2024-11-15,https://scryfall.com/card/fdn/642/predator-ooze?utm_source=api
643,Primal Might,{X}{G},1.0,Sorcery,rare,G,G,Target creature you control gets +X/+X until end of turn. Then it fights up to one target creature you don't control. (Each deals damage equal to its power to the other.),,,,Fight,Foundations,2024-11-15,https://scryfall.com/card/fdn/643/primal-might?utm_source=api
644,Primeval Bounty,{5}{G},6.0,Enchantment,mythic,G,G,"Whenever you cast a creature spell, create a 3/3 green Beast creature token.
Whenever you cast a noncreature spell, put three +1/+1 counters on target creature you control.
Landfall — Whenever a land you control enters, you gain 3 life.",,,,Landfall,Foundations,2024-11-15,https://scryfall.com/card/fdn/644/primeval-bounty?utm_source=api
645,Rampaging Baloths,{4}{G}{G},6.0,Creature — Beast,rare,G,G,"Trample
Landfall — Whenever a land you control enters, create a 4/4 green Beast creature token.",6,6,,"Trample, Landfall",Foundations,2024-11-15,https://scryfall.com/card/fdn/645/rampaging-baloths?utm_source=api
646,Springbloom Druid,{2}{G},3.0,Creature — Elf Druid,common,G,G,"When this creature enters, you may sacrifice a land. If you do, search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/646/springbloom-druid?utm_source=api
647,"Surrak, the Hunt Caller",{2}{G}{G},4.0,Legendary Creature — Human Warrior,rare,G,G,"Formidable — At the beginning of combat on your turn, if creatures you control have total power 8 or greater, target creature you control gains haste until end of turn. (It can attack and {T} no matter when it came under your control.)",5,4,,Formidable,Foundations,2024-11-15,https://scryfall.com/card/fdn/647/surrak-the-hunt-caller?utm_source=api
648,Venom Connoisseur,{1}{G},2.0,Creature — Human Druid,uncommon,G,G,"Alliance — Whenever another creature you control enters, this creature gains deathtouch until end of turn. If this is the second time this ability has resolved this turn, all creatures you control gain deathtouch until end of turn.",2,2,,Alliance,Foundations,2024-11-15,https://scryfall.com/card/fdn/648/venom-connoisseur?utm_source=api
649,Vizier of the Menagerie,{3}{G},4.0,Creature — Snake Cleric,mythic,G,G,"You may look at the top card of your library any time.
You may cast creature spells from the top of your library.
You can spend mana of any type to cast creature spells.",3,4,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/649/vizier-of-the-menagerie?utm_source=api
650,Wildborn Preserver,{1}{G},2.0,Creature — Elf Archer,rare,G,G,"Flash (You may cast this spell any time you could cast an instant.)
Reach (This creature can block creatures with flying.)
Whenever another non-Human creature you control enters, you may pay {X}. When you do, put X +1/+1 counters on this creature.",2,2,,"Reach, Flash",Foundations,2024-11-15,https://scryfall.com/card/fdn/650/wildborn-preserver?utm_source=api
651,"Aurelia, the Warleader",{2}{R}{R}{W}{W},6.0,Legendary Creature — Angel,mythic,"R, W","R, W","Flying, vigilance, haste
Whenever Aurelia attacks for the first time each turn, untap all creatures you control. After this phase, there is an additional combat phase.",3,4,,"Flying, Vigilance, Haste",Foundations,2024-11-15,https://scryfall.com/card/fdn/651/aurelia-the-warleader?utm_source=api
652,"Ayli, Eternal Pilgrim",{W}{B},2.0,Legendary Creature — Kor Cleric,rare,"B, W","B, W","Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
{1}, Sacrifice another creature: You gain life equal to the sacrificed creature's toughness.
{1}{W}{B}, Sacrifice another creature: Exile target nonland permanent. Activate only if you have at least 10 life more than your starting life total.",2,3,,Deathtouch,Foundations,2024-11-15,https://scryfall.com/card/fdn/652/ayli-eternal-pilgrim?utm_source=api
653,Cloudblazer,{3}{W}{U},5.0,Creature — Human Scout,uncommon,"U, W","U, W","Flying
When this creature enters, you gain 2 life and draw two cards.",2,2,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/653/cloudblazer?utm_source=api
654,Deadly Brew,{B}{G},2.0,Sorcery,uncommon,"B, G","B, G","Each player sacrifices a creature or planeswalker of their choice. If you sacrificed a permanent this way, you may return another permanent card from your graveyard to your hand.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/654/deadly-brew?utm_source=api
655,Drogskol Reaver,{5}{W}{U},7.0,Creature — Spirit,rare,"U, W","U, W","Flying
Double strike (This creature deals both first-strike and regular combat damage.)
Lifelink (Damage dealt by this creature also causes you to gain that much life.)
Whenever you gain life, draw a card.",3,5,,"Flying, Lifelink, Double strike",Foundations,2024-11-15,https://scryfall.com/card/fdn/655/drogskol-reaver?utm_source=api
656,Dryad Militant,{G/W},1.0,Creature — Dryad Soldier,uncommon,"G, W","G, W","({G/W} can be paid with either {G} or {W}.)
If an instant or sorcery card would be put into a graveyard from anywhere, exile it instead.",2,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/656/dryad-militant?utm_source=api
657,Enigma Drake,{1}{U}{R},3.0,Creature — Drake,uncommon,"R, U","R, U","Flying
Enigma Drake's power is equal to the number of instant and sorcery cards in your graveyard.",*,4,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/657/enigma-drake?utm_source=api
658,"Garna, Bloodfist of Keld",{1}{B}{R}{R},4.0,Legendary Creature — Human Berserker,uncommon,"B, R","B, R","Whenever another creature you control dies, draw a card if it was attacking. Otherwise, Garna deals 1 damage to each opponent.",4,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/658/garna-bloodfist-of-keld?utm_source=api
659,"Halana and Alena, Partners",{2}{R}{G},4.0,Legendary Creature — Human Ranger,rare,"G, R","G, R","First strike (This creature deals combat damage before creatures without first strike.)
Reach (This creature can block creatures with flying.)
At the beginning of combat on your turn, put X +1/+1 counters on another target creature you control, where X is Halana and Alena's power. That creature gains haste until end of turn.",2,3,,"Reach, First strike",Foundations,2024-11-15,https://scryfall.com/card/fdn/659/halana-and-alena-partners?utm_source=api
660,Immersturm Predator,{2}{B}{R},4.0,Creature — Vampire Dragon,rare,"B, R","B, R","Flying
Whenever this creature becomes tapped, exile up to one target card from a graveyard and put a +1/+1 counter on this creature.
Sacrifice another creature: This creature gains indestructible until end of turn. Tap it.",3,3,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/660/immersturm-predator?utm_source=api
661,Maelstrom Pulse,{1}{B}{G},3.0,Sorcery,rare,"B, G","B, G",Destroy target nonland permanent and all other permanents with the same name as that permanent.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/661/maelstrom-pulse?utm_source=api
662,Mortify,{1}{W}{B},3.0,Instant,uncommon,"B, W","B, W",Destroy target creature or enchantment.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/662/mortify?utm_source=api
663,"Ovika, Enigma Goliath",{5}{U}{R},7.0,Legendary Creature — Phyrexian Nightmare,rare,"R, U","R, U","Flying
Ward—{3}, Pay 3 life.
Whenever you cast a noncreature spell, create X 1/1 red Phyrexian Goblin creature tokens, where X is the mana value of that spell. They gain haste until end of turn.",6,6,,"Flying, Ward",Foundations,2024-11-15,https://scryfall.com/card/fdn/663/ovika-enigma-goliath?utm_source=api
664,Prime Speaker Zegana,{2}{G}{G}{U}{U},6.0,Legendary Creature — Merfolk Wizard,rare,"G, U","G, U","Prime Speaker Zegana enters with X +1/+1 counters on it, where X is the greatest power among other creatures you control.
When Prime Speaker Zegana enters, draw cards equal to its power.",1,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/664/prime-speaker-zegana?utm_source=api
665,Savage Ventmaw,{4}{R}{G},6.0,Creature — Dragon,uncommon,"G, R","G, R","Flying
Whenever this creature attacks, add {R}{R}{R}{G}{G}{G}. Until end of turn, you don't lose this mana as steps and phases end.",4,4,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/665/savage-ventmaw?utm_source=api
666,Teach by Example,{U/R}{U/R},2.0,Instant,uncommon,"R, U","R, U","({U/R} can be paid with either {U} or {R}.)
When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/666/teach-by-example?utm_source=api
667,Trygon Predator,{1}{G}{U},3.0,Creature — Beast,uncommon,"G, U","G, U","Flying
Whenever this creature deals combat damage to a player, you may destroy target artifact or enchantment that player controls.",2,3,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/667/trygon-predator?utm_source=api
668,Wilt-Leaf Liege,{1}{G/W}{G/W}{G/W},4.0,Creature — Elf Knight,rare,"G, W","G, W","({G/W} can be paid with either {G} or {W}.)
Other green creatures you control get +1/+1.
Other white creatures you control get +1/+1.
If a spell or ability an opponent controls causes you to discard this card, put it onto the battlefield instead of putting it into your graveyard.",4,4,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/668/wilt-leaf-liege?utm_source=api
669,Basilisk Collar,{1},1.0,Artifact — Equipment,rare,,,"Equipped creature has deathtouch and lifelink. (Any amount of damage it deals to a creature is enough to destroy it. Damage dealt by this creature also causes you to gain that much life.)
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Foundations,2024-11-15,https://scryfall.com/card/fdn/669/basilisk-collar?utm_source=api
670,Cultivator's Caravan,{3},3.0,Artifact — Vehicle,rare,,,"{T}: Add one mana of any color.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",5,5,,Crew,Foundations,2024-11-15,https://scryfall.com/card/fdn/670/cultivators-caravan?utm_source=api
671,Darksteel Colossus,{11},11.0,Artifact Creature — Golem,mythic,,,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Indestructible (Damage and effects that say ""destroy"" don't destroy this creature.)
If Darksteel Colossus would be put into a graveyard from anywhere, reveal Darksteel Colossus and shuffle it into its owner's library instead.",11,11,,"Indestructible, Trample",Foundations,2024-11-15,https://scryfall.com/card/fdn/671/darksteel-colossus?utm_source=api
672,Diamond Mare,{2},2.0,Artifact Creature — Horse,uncommon,,,"As this creature enters, choose a color.
Whenever you cast a spell of the chosen color, you gain 1 life.",1,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/672/diamond-mare?utm_source=api
673,Feldon's Cane,{1},1.0,Artifact,uncommon,,,"{T}, Exile this artifact: Shuffle your graveyard into your library.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/673/feldons-cane?utm_source=api
674,Fireshrieker,{3},3.0,Artifact — Equipment,uncommon,,,"Equipped creature has double strike. (It deals both first-strike and regular combat damage.)
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Foundations,2024-11-15,https://scryfall.com/card/fdn/674/fireshrieker?utm_source=api
675,Gate Colossus,{8},8.0,Artifact Creature — Construct,uncommon,,,"Affinity for Gates (This spell costs {1} less to cast for each Gate you control.)
This creature can't be blocked by creatures with power 2 or less.
Whenever a Gate you control enters, you may put this card from your graveyard on top of your library.",8,8,,Affinity,Foundations,2024-11-15,https://scryfall.com/card/fdn/675/gate-colossus?utm_source=api
676,Mazemind Tome,{2},2.0,Artifact,rare,,,"{T}, Put a page counter on this artifact: Scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{2}, {T}, Put a page counter on this artifact: Draw a card.
When there are four or more page counters on this artifact, exile it. If you do, you gain 4 life.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/676/mazemind-tome?utm_source=api
677,Pyromancer's Goggles,{5},5.0,Legendary Artifact,mythic,,R,"{T}: Add {R}. When that mana is spent to cast a red instant or sorcery spell, copy that spell and you may choose new targets for the copy.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/677/pyromancers-goggles?utm_source=api
678,"Ramos, Dragon Engine",{6},6.0,Legendary Artifact Creature — Dragon,mythic,,"B, G, R, U, W","Flying
Whenever you cast a spell, put a +1/+1 counter on Ramos for each of that spell's colors.
Remove five +1/+1 counters from Ramos: Add {W}{W}{U}{U}{B}{B}{R}{R}{G}{G}. Activate only once each turn.",4,4,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/678/ramos-dragon-engine?utm_source=api
679,Sorcerous Spyglass,{2},2.0,Artifact,uncommon,,,"As this artifact enters, look at an opponent's hand, then choose any card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/679/sorcerous-spyglass?utm_source=api
680,Soul-Guide Lantern,{1},1.0,Artifact,uncommon,,,"When this artifact enters, exile target card from a graveyard.
{T}, Sacrifice this artifact: Exile each opponent's graveyard.
{1}, {T}, Sacrifice this artifact: Draw a card.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/680/soul-guide-lantern?utm_source=api
681,Steel Hellkite,{6},6.0,Artifact Creature — Dragon,rare,,,"Flying
{2}: This creature gets +1/+0 until end of turn.
{X}: Destroy each nonland permanent with mana value X whose controller was dealt combat damage by this creature this turn. Activate only once each turn.",5,5,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/681/steel-hellkite?utm_source=api
682,Three Tree Mascot,{2},2.0,Artifact Creature — Shapeshifter,common,,,"Changeling (This card is every creature type.)
{1}: Add one mana of any color. Activate only once each turn.",2,1,,Changeling,Foundations,2024-11-15,https://scryfall.com/card/fdn/682/three-tree-mascot?utm_source=api
683,Azorius Guildgate,,0.0,Land — Gate,common,,"U, W","This land enters tapped.
{T}: Add {W} or {U}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/683/azorius-guildgate?utm_source=api
684,Boros Guildgate,,0.0,Land — Gate,common,,"R, W","This land enters tapped.
{T}: Add {R} or {W}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/684/boros-guildgate?utm_source=api
685,Crawling Barrens,,0.0,Land,rare,,,"{T}: Add {C}.
{4}: Put two +1/+1 counters on this land. Then you may have it become a 0/0 Elemental creature until end of turn. It's still a land.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/685/crawling-barrens?utm_source=api
686,Cryptic Caves,,0.0,Land,uncommon,,,"{T}: Add {C}.
{1}, {T}, Sacrifice this land: Draw a card. Activate only if you control five or more lands.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/686/cryptic-caves?utm_source=api
687,Demolition Field,,0.0,Land,uncommon,,,"{T}: Add {C}.
{2}, {T}, Sacrifice this land: Destroy target nonbasic land an opponent controls. That land's controller may search their library for a basic land card, put it onto the battlefield, then shuffle. You may search your library for a basic land card, put it onto the battlefield, then shuffle.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/687/demolition-field?utm_source=api
688,Dimir Guildgate,,0.0,Land — Gate,common,,"B, U","This land enters tapped.
{T}: Add {U} or {B}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/688/dimir-guildgate?utm_source=api
689,Golgari Guildgate,,0.0,Land — Gate,common,,"B, G","This land enters tapped.
{T}: Add {B} or {G}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/689/golgari-guildgate?utm_source=api
690,Gruul Guildgate,,0.0,Land — Gate,common,,"G, R","This land enters tapped.
{T}: Add {R} or {G}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/690/gruul-guildgate?utm_source=api
691,Izzet Guildgate,,0.0,Land — Gate,common,,"R, U","This land enters tapped.
{T}: Add {U} or {R}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/691/izzet-guildgate?utm_source=api
692,Orzhov Guildgate,,0.0,Land — Gate,common,,"B, W","This land enters tapped.
{T}: Add {W} or {B}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/692/orzhov-guildgate?utm_source=api
693,Rakdos Guildgate,,0.0,Land — Gate,common,,"B, R","This land enters tapped.
{T}: Add {B} or {R}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/693/rakdos-guildgate?utm_source=api
694,Selesnya Guildgate,,0.0,Land — Gate,common,,"G, W","This land enters tapped.
{T}: Add {G} or {W}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/694/selesnya-guildgate?utm_source=api
695,Simic Guildgate,,0.0,Land — Gate,common,,"G, U","This land enters tapped.
{T}: Add {G} or {U}.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/695/simic-guildgate?utm_source=api
696,Temple of Abandon,,0.0,Land,rare,,"G, R","This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {R} or {G}.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/696/temple-of-abandon?utm_source=api
697,Temple of Deceit,,0.0,Land,rare,,"B, U","This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {U} or {B}.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/697/temple-of-deceit?utm_source=api
698,Temple of Enlightenment,,0.0,Land,rare,,"U, W","This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {W} or {U}.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/698/temple-of-enlightenment?utm_source=api
699,Temple of Epiphany,,0.0,Land,rare,,"R, U","This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {U} or {R}.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/699/temple-of-epiphany?utm_source=api
